# Time (s), Energy (keV), SunX (arcsec), SunY (arcsec)
3.376050670481076241e+08,5.628000000000000114e+01,-8.499299999999999500e+02,-1.291500000000000057e+02
3.376050670837923288e+08,1.880000000000000115e+00,-4.907699999999999818e+02,-1.635900000000000034e+02
3.376050671096950769e+08,2.959999999999999964e+00,-7.712100000000000364e+02,7.995000000000000284e+01
3.376050671248404980e+08,1.760000000000000009e+00,-9.680099999999999909e+02,-3.308700000000000045e+02
3.376050672934581041e+08,1.600000000000000089e+00,-6.482100000000000364e+02,-1.857299999999999898e+02
3.376050673142957687e+08,2.799999999999999822e+00,-1.366529999999999973e+03,2.582999999999999829e+01
3.376050673655924201e+08,2.240000000000000213e+00,-7.269299999999999500e+02,1.389900000000000091e+02
3.376050673719823956e+08,2.839999999999999858e+00,-8.917500000000000000e+02,-7.995000000000000284e+01
3.376050674701508284e+08,1.760000000000000009e+00,-7.170900000000000318e+02,2.275499999999999829e+02
3.376050676739388108e+08,2.120000000000000107e+00,-1.231230000000000018e+03,-2.029499999999999886e+02
3.376050677704210281e+08,1.600000000000000089e+00,-5.891699999999999591e+02,4.304999999999999716e+01
3.376050678438454866e+08,1.720000000000000195e+00,-7.269299999999999500e+02,2.398499999999999943e+02
3.376050678859136105e+08,1.600000000000000089e+00,-8.966699999999999591e+02,1.193100000000000023e+02
3.376050678947341442e+08,2.280000000000000249e+00,-9.557100000000000364e+02,-4.243499999999999659e+02
3.376050680501367450e+08,2.736000000000000298e+01,-1.147589999999999918e+03,-1.070100000000000051e+02
3.376050680636957288e+08,1.880000000000000115e+00,-8.917500000000000000e+02,-1.119299999999999926e+02
3.376050680761317015e+08,1.600000000000000089e+00,-7.318500000000000227e+02,2.398499999999999943e+02
3.376050680944813490e+08,1.880000000000000115e+00,-1.135289999999999964e+03,2.939699999999999704e+02
3.376050682385503650e+08,1.920000000000000151e+00,-6.063899999999999864e+02,4.058999999999999631e+01
3.376050683304210305e+08,1.840000000000000080e+00,-8.056499999999999773e+02,2.300099999999999909e+02
3.376050684056336880e+08,2.000000000000000000e+00,-4.710899999999999750e+02,-3.813000000000000256e+01
3.376050684398025274e+08,2.240000000000000213e+00,-6.432899999999999636e+02,-6.026999999999999602e+01
3.376050684521462917e+08,1.880000000000000115e+00,-7.416899999999999409e+02,5.289000000000000057e+01
3.376050684547232985e+08,1.680000000000000160e+00,-7.982699999999999818e+02,-5.781000000000000227e+01
3.376050688529297113e+08,1.800000000000000044e+00,-6.555900000000000318e+02,-3.813000000000000256e+01
3.376050689009158015e+08,1.600000000000000089e+00,-1.105769999999999982e+03,4.304999999999999716e+01
3.376050691151595116e+08,7.903999999999999204e+01,-6.752699999999999818e+02,-2.472299999999999898e+02
3.376050692392882109e+08,2.320000000000000284e+00,-7.121699999999999591e+02,2.226299999999999955e+02
3.376050693952669501e+08,2.720000000000000195e+00,-8.154900000000000091e+02,-6.150000000000000355e+00
3.376050694058984518e+08,2.479999999999999982e+00,-5.990099999999999909e+02,5.781000000000000227e+01
3.376050695516818762e+08,1.880000000000000115e+00,-9.581699999999999591e+02,6.765000000000000568e+01
3.376050696516232491e+08,2.400000000000000355e+00,-1.164809999999999945e+03,3.234900000000000091e+02
3.376050697184451222e+08,1.720000000000000195e+00,-5.990099999999999909e+02,-3.689999999999999947e+00
3.376050697959342599e+08,1.600000000000000089e+00,-8.474700000000000273e+02,-1.316099999999999852e+02
3.376050698184071183e+08,2.040000000000000036e+00,-8.843700000000000045e+02,3.259499999999999886e+02
3.376050698877756000e+08,1.959999999999999964e+00,-1.014750000000000000e+03,-5.042999999999999972e+01
3.376050701492469907e+08,2.680000000000000160e+00,-1.036889999999999873e+03,-3.161100000000000136e+02
3.376050702922699451e+08,2.080000000000000071e+00,-7.613700000000000045e+02,2.447700000000000102e+02
3.376050704510774612e+08,2.280000000000000249e+00,-7.958099999999999454e+02,2.349300000000000068e+02
3.376050705085579157e+08,1.760000000000000009e+00,-8.253300000000000409e+02,3.554699999999999704e+02
3.376050705758669972e+08,1.880000000000000115e+00,-8.794499999999999318e+02,4.796999999999999886e+01
3.376050707550705075e+08,3.848000000000000398e+01,-8.351699999999999591e+02,-1.931099999999999852e+02
3.376050708740690351e+08,1.720000000000000195e+00,-5.301299999999999955e+02,-1.107000000000000028e+01
3.376050709856163263e+08,1.001199999999999903e+02,-1.209089999999999918e+03,-3.333299999999999841e+02
3.376050712781814337e+08,7.679999999999999716e+01,-4.268100000000000023e+02,-1.266899999999999977e+02
3.376050714292653799e+08,2.040000000000000036e+00,-6.801899999999999409e+02,2.582999999999999829e+01
3.376050714919075370e+08,1.640000000000000124e+00,-1.056569999999999936e+03,-2.546099999999999852e+02
3.376050715309722424e+08,2.080000000000000071e+00,-5.153700000000000045e+02,-4.796999999999999886e+01
3.376050716730598807e+08,1.920000000000000151e+00,-8.597699999999999818e+02,3.407099999999999795e+02
3.376050716896939874e+08,2.320000000000000284e+00,-9.581699999999999591e+02,-8.609999999999999432e+00
3.376050717062836289e+08,1.959999999999999964e+00,-5.867100000000000364e+02,1.599000000000000021e+01
3.376050717806032896e+08,2.320000000000000284e+00,-7.515299999999999727e+02,2.300099999999999909e+02
3.376050718415451646e+08,1.840000000000000080e+00,-9.827699999999999818e+02,-1.586699999999999875e+02
3.376050722216200233e+08,1.640000000000000124e+00,-1.122990000000000009e+03,-2.324699999999999989e+02
3.376050725064235926e+08,2.080000000000000071e+00,-5.473500000000000227e+02,6.150000000000000355e+00
3.376050725430772305e+08,1.840000000000000080e+00,-5.965499999999999545e+02,-2.029499999999999886e+02
3.376050725514301062e+08,2.120000000000000107e+00,-1.196789999999999964e+03,-2.816700000000000159e+02
3.376050726337054968e+08,1.600000000000000089e+00,-8.376299999999999955e+02,-3.185699999999999932e+02
3.376050726437858343e+08,2.600000000000000089e+00,-1.150049999999999955e+03,-2.546099999999999852e+02
3.376050727358224988e+08,1.800000000000000044e+00,-8.573099999999999454e+02,1.832700000000000102e+02
3.376050727715820074e+08,2.552000000000000313e+01,-7.343099999999999454e+02,1.599000000000000021e+01
3.376050728648122549e+08,2.640000000000000124e+00,-6.334500000000000455e+02,1.611299999999999955e+02
3.376050728730099797e+08,1.800000000000000044e+00,-5.916299999999999955e+02,-2.582999999999999829e+01
3.376050728832595348e+08,1.840000000000000080e+00,-4.907699999999999818e+02,-1.316099999999999852e+02
3.376050731233116388e+08,1.920000000000000151e+00,-7.613700000000000045e+02,1.488299999999999841e+02
3.376050731420583725e+08,2.040000000000000036e+00,-7.613700000000000045e+02,-1.020900000000000034e+02
3.376050733546853065e+08,2.160000000000000142e+00,-6.285299999999999727e+02,5.042999999999999972e+01
3.376050738308582902e+08,1.720000000000000195e+00,-7.466100000000000136e+02,-1.660500000000000114e+02
3.376050738412445784e+08,2.280000000000000249e+00,-5.596499999999999773e+02,5.535000000000000142e+01
3.376050739746755362e+08,1.720000000000000195e+00,-6.752699999999999818e+02,-1.463700000000000045e+02
3.376050740008246303e+08,1.680000000000000160e+00,-1.186950000000000045e+03,1.463700000000000045e+02
3.376050741122417450e+08,2.919999999999999929e+00,-8.031899999999999409e+02,-1.709699999999999989e+02
3.376050742081651688e+08,1.959999999999999964e+00,-1.115609999999999900e+03,6.272999999999999687e+01
3.376050744322591424e+08,1.680000000000000160e+00,-5.596499999999999773e+02,-7.503000000000000114e+01
3.376050745689387918e+08,2.600000000000000089e+00,-6.605099999999999909e+02,8.487000000000000455e+01
3.376050746015733480e+08,2.759999999999999787e+00,-7.392300000000000182e+02,2.349300000000000068e+02
3.376050746590635777e+08,1.760000000000000009e+00,-9.876899999999999409e+02,-2.742900000000000205e+02
3.376050749019585252e+08,1.800000000000000044e+00,-7.367699999999999818e+02,2.521500000000000057e+02
3.376050750107986331e+08,2.240000000000000213e+00,-7.958099999999999454e+02,2.472299999999999898e+02
3.376050752282639146e+08,1.800000000000000044e+00,-5.227500000000000000e+02,1.599000000000000021e+01
3.376050754364963174e+08,3.467999999999999972e+01,-1.135289999999999964e+03,3.111899999999999977e+02
3.376050755404492021e+08,2.959999999999999964e+00,-8.745299999999999727e+02,1.463700000000000045e+02
3.376050756838682890e+08,3.080000000000000071e+00,-8.917500000000000000e+02,2.054099999999999966e+02
3.376050757332649827e+08,1.760000000000000009e+00,-7.023300000000000409e+02,1.229999999999999982e+00
3.376050758949186206e+08,2.080000000000000071e+00,-8.622300000000000182e+02,-1.340699999999999932e+02
3.376050762108420134e+08,1.920000000000000151e+00,-7.047899999999999636e+02,2.669099999999999682e+02
3.376050763812999129e+08,2.560000000000000053e+00,-8.548500000000000227e+02,2.546099999999999852e+02
3.376050763938498497e+08,1.760000000000000009e+00,-6.088500000000000227e+02,5.781000000000000227e+01
3.376050764462109208e+08,2.160000000000000142e+00,-1.317329999999999927e+03,2.337000000000000099e+01
3.376050764939713478e+08,2.080000000000000071e+00,-7.662899999999999636e+02,2.226299999999999955e+02
3.376050766986545324e+08,1.680000000000000160e+00,-7.392300000000000182e+02,2.177100000000000080e+02
3.376050767384960651e+08,2.160000000000000142e+00,-1.292730000000000018e+03,-6.518999999999999773e+01
3.376050767673708797e+08,2.360000000000000320e+00,-1.204170000000000073e+03,-1.168499999999999943e+02
3.376050769730967879e+08,1.840000000000000080e+00,-7.835099999999999909e+02,2.250900000000000034e+02
3.376050771803070903e+08,2.320000000000000284e+00,-5.891699999999999591e+02,2.337000000000000099e+01
3.376050772930696607e+08,1.959999999999999964e+00,-7.539900000000000091e+02,2.496899999999999977e+02
3.376050773216493130e+08,1.760000000000000009e+00,-7.810499999999999545e+02,2.816700000000000159e+02
3.376050773797070384e+08,1.760000000000000009e+00,-5.916299999999999955e+02,5.042999999999999972e+01
3.376050774203765392e+08,1.880000000000000115e+00,-9.237300000000000182e+02,-4.538700000000000045e+02
3.376050774762195945e+08,1.800000000000000044e+00,-1.130369999999999891e+03,2.078700000000000045e+02
3.376050775151031017e+08,1.840000000000000080e+00,-5.990099999999999909e+02,1.229999999999999982e+00
3.376050776581651568e+08,2.320000000000000284e+00,-8.056499999999999773e+02,1.107000000000000028e+01
3.376050776680642366e+08,1.840000000000000080e+00,-7.613700000000000045e+02,2.669099999999999682e+02
3.376050776981152296e+08,1.680000000000000160e+00,-9.434099999999999682e+02,-3.849900000000000091e+02
3.376050779503873587e+08,2.040000000000000036e+00,-7.613700000000000045e+02,2.669099999999999682e+02
3.376050780600162745e+08,3.000000000000000000e+00,-4.907699999999999818e+02,-3.813000000000000256e+01
3.376050781917675734e+08,1.600000000000000089e+00,-6.974099999999999682e+02,2.054099999999999966e+02
3.376050782141590714e+08,1.840000000000000080e+00,-7.293899999999999864e+02,2.828999999999999915e+01
3.376050783853374720e+08,1.760000000000000009e+00,-7.195499999999999545e+02,2.201699999999999875e+02
3.376050785854340196e+08,1.760000000000000009e+00,-6.014700000000000273e+02,-8.609999999999999432e+00
3.376050786190158129e+08,2.000000000000000000e+00,-1.127910000000000082e+03,-1.857299999999999898e+02
3.376050789842382669e+08,1.760000000000000009e+00,-8.105699999999999363e+02,-2.054099999999999966e+02
3.376050791189290285e+08,2.439999999999999947e+00,-7.392300000000000182e+02,2.447700000000000102e+02
3.376050791739225388e+08,2.000000000000000000e+00,-5.842500000000000000e+02,4.550999999999999801e+01
3.376050793274620175e+08,1.880000000000000115e+00,-8.277899999999999636e+02,3.825299999999999727e+02
3.376050793906391263e+08,2.400000000000000355e+00,-1.130369999999999891e+03,-6.150000000000000355e+00
3.376050794582953453e+08,2.400000000000000355e+00,-6.113099999999999454e+02,-2.742900000000000205e+02
3.376050797933409214e+08,1.261599999999999966e+02,-7.515299999999999727e+02,-1.734300000000000068e+02
3.376050799651985765e+08,1.600000000000000089e+00,-5.990099999999999909e+02,1.352999999999999936e+01
3.376050799742827415e+08,2.520000000000000018e+00,-7.835099999999999909e+02,-1.463700000000000045e+02
3.376050800055696368e+08,1.840000000000000080e+00,-1.201710000000000036e+03,-1.844999999999999929e+01
3.376050800800856948e+08,2.360000000000000320e+00,-1.066410000000000082e+03,-3.456299999999999955e+02
3.376050801225813627e+08,2.040000000000000036e+00,-6.678899999999999864e+02,-2.915099999999999909e+02
3.376050805290288925e+08,2.600000000000000089e+00,-7.835099999999999909e+02,2.570699999999999932e+02
3.376050805827137828e+08,1.202000000000000028e+02,-8.228700000000000045e+02,3.603899999999999864e+02
3.376050807583745718e+08,5.516000000000000369e+01,-6.605099999999999909e+02,-7.995000000000000284e+01
3.376050810169618130e+08,1.880000000000000115e+00,-7.859700000000000273e+02,1.291500000000000057e+02
3.376050810508528352e+08,2.320000000000000284e+00,-1.017210000000000036e+03,1.734300000000000068e+02
3.376050810792263746e+08,1.680000000000000160e+00,-6.186899999999999409e+02,2.582999999999999829e+01
3.376050810926519036e+08,2.160000000000000142e+00,-7.220099999999999909e+02,2.472299999999999898e+02
3.376050814377311468e+08,2.580000000000000071e+01,-5.153700000000000045e+02,1.107000000000000028e+01
3.376050815253168344e+08,1.760000000000000009e+00,-6.162300000000000182e+02,1.020900000000000034e+02
3.376050815498991013e+08,2.360000000000000320e+00,-1.027049999999999955e+03,3.653100000000000023e+02
3.376050815602614880e+08,1.720000000000000195e+00,-1.115609999999999900e+03,2.152500000000000000e+02
3.376050816732118130e+08,1.800000000000000044e+00,-7.244700000000000273e+02,2.324699999999999989e+02
3.376050816831933856e+08,2.160000000000000142e+00,-8.056499999999999773e+02,-3.161100000000000136e+02
3.376050817166286707e+08,1.880000000000000115e+00,-9.852300000000000182e+02,-3.136499999999999773e+02
3.376050820577180982e+08,1.640000000000000124e+00,-7.564500000000000455e+02,2.349300000000000068e+02
3.376050820658018589e+08,1.800000000000000044e+00,-7.589099999999999682e+02,3.813000000000000256e+01
3.376050821772840619e+08,1.920000000000000151e+00,-1.086089999999999918e+03,3.357900000000000205e+02
3.376050822406390905e+08,1.680000000000000160e+00,-8.007300000000000182e+02,-1.217699999999999960e+02
3.376050828660101891e+08,1.800000000000000044e+00,-5.940900000000000318e+02,4.058999999999999631e+01
3.376050829390776753e+08,2.000000000000000000e+00,-1.093470000000000027e+03,-3.234900000000000091e+02
3.376050831467871070e+08,1.720000000000000195e+00,-8.277899999999999636e+02,-1.242300000000000040e+02
3.376050831593087912e+08,1.800000000000000044e+00,-1.300109999999999900e+03,1.931099999999999852e+02
3.376050831916601658e+08,2.320000000000000284e+00,-7.859700000000000273e+02,1.709699999999999989e+02
3.376050832036675215e+08,2.479999999999999982e+00,-7.146299999999999955e+02,1.635900000000000034e+02
3.376050832413585186e+08,2.320000000000000284e+00,-8.917500000000000000e+02,1.611299999999999955e+02
3.376050832823676467e+08,2.000000000000000000e+00,-7.392300000000000182e+02,2.718299999999999841e+02
3.376050833291677237e+08,2.040000000000000036e+00,-1.066410000000000082e+03,-3.456299999999999955e+02
3.376050835479915142e+08,1.840000000000000080e+00,-6.949500000000000455e+02,1.635900000000000034e+02
3.376050835815125704e+08,2.040000000000000036e+00,-8.474700000000000273e+02,-1.020900000000000034e+02
3.376050838329817653e+08,2.320000000000000284e+00,-9.950699999999999363e+02,2.398499999999999943e+02
3.376050839957920909e+08,1.640000000000000124e+00,-9.975299999999999727e+02,3.087300000000000182e+02
3.376050840563324690e+08,1.959999999999999964e+00,-1.307490000000000009e+03,-8.978999999999999204e+01
3.376050840667089820e+08,2.479999999999999982e+00,-8.154900000000000091e+02,2.521500000000000057e+02
3.376050842910644412e+08,2.280000000000000249e+00,-6.801899999999999409e+02,2.250900000000000034e+02
3.376050843397938609e+08,1.760000000000000009e+00,-8.622300000000000182e+02,1.734300000000000068e+02
3.376050844108745456e+08,1.760000000000000009e+00,-9.261899999999999409e+02,4.858499999999999659e+02
3.376050846945909262e+08,1.720000000000000195e+00,-7.392300000000000182e+02,2.521500000000000057e+02
3.376050847158463597e+08,2.120000000000000107e+00,-7.343099999999999454e+02,2.103299999999999841e+02
3.376050848122352362e+08,2.160000000000000142e+00,-7.367699999999999818e+02,3.567000000000000171e+01
3.376050848346148133e+08,1.880000000000000115e+00,-7.835099999999999909e+02,2.324699999999999989e+02
3.376050850289811492e+08,1.920000000000000151e+00,-4.858499999999999659e+02,-5.042999999999999972e+01
3.376050851596050262e+08,1.600000000000000089e+00,-1.039349999999999909e+03,-2.742900000000000205e+02
3.376050852998795509e+08,1.680000000000000160e+00,-7.416899999999999409e+02,-1.955699999999999932e+02
3.376050853489159942e+08,1.880000000000000115e+00,-1.044269999999999982e+03,-4.956899999999999977e+02
3.376050854568847418e+08,2.080000000000000071e+00,-7.269299999999999500e+02,2.300099999999999909e+02
3.376050857756119967e+08,2.560000000000000053e+00,-7.343099999999999454e+02,2.349300000000000068e+02
3.376050857984331846e+08,3.680000000000000160e+00,-7.220099999999999909e+02,-2.078700000000000045e+02
3.376050858141047955e+08,1.680000000000000160e+00,-7.933500000000000227e+02,-1.599000000000000021e+01
3.376050858362521529e+08,1.600000000000000089e+00,-7.589099999999999682e+02,2.792099999999999795e+02
3.376050858663964868e+08,2.919999999999999929e+00,-7.367699999999999818e+02,2.472299999999999898e+02
3.376050858903483152e+08,2.400000000000000355e+00,-7.761299999999999955e+02,-1.340699999999999932e+02
3.376050859206358790e+08,2.439999999999999947e+00,-7.539900000000000091e+02,2.644499999999999886e+02
3.376050860133181214e+08,1.600000000000000089e+00,-6.998700000000000045e+02,2.582999999999999829e+01
3.376050863887988329e+08,2.400000000000000355e+00,-8.548500000000000227e+02,2.644499999999999886e+02
3.376050863922189474e+08,2.160000000000000142e+00,-1.186950000000000045e+03,3.813000000000000256e+01
3.376050863972103000e+08,3.120000000000000107e+00,-9.532500000000000000e+02,4.022099999999999795e+02
3.376050865453526378e+08,2.080000000000000071e+00,-9.040499999999999545e+02,4.538700000000000045e+02
3.376050865550846457e+08,2.040000000000000036e+00,-7.244700000000000273e+02,2.447700000000000102e+02
3.376050865730685592e+08,1.640000000000000124e+00,-1.216470000000000027e+03,-1.193100000000000023e+02
3.376050867888813019e+08,2.200000000000000178e+00,-5.990099999999999909e+02,6.150000000000000355e+00
3.376050868041189313e+08,2.000000000000000000e+00,-1.002449999999999932e+03,-1.070100000000000051e+02
3.376050868821321726e+08,2.240000000000000213e+00,-9.065099999999999909e+02,1.881899999999999977e+02
3.376050870322960019e+08,2.479999999999999982e+00,-5.104499999999999886e+02,-5.535000000000000142e+01
3.376050871546571255e+08,1.640000000000000124e+00,-5.817899999999999636e+02,-1.229999999999999982e+00
3.376050871636295319e+08,1.232000000000000028e+01,-5.940900000000000318e+02,1.143900000000000006e+02
3.376050871696549654e+08,1.840000000000000080e+00,-7.662899999999999636e+02,3.357900000000000205e+02
3.376050872289138436e+08,2.360000000000000320e+00,-8.966699999999999591e+02,-9.962999999999999545e+01
3.376050872677538991e+08,1.760000000000000009e+00,-4.809300000000000068e+02,-3.075000000000000000e+01
3.376050875229308009e+08,2.160000000000000142e+00,-5.424299999999999500e+02,6.765000000000000568e+01
3.376050875277788639e+08,1.959999999999999964e+00,-8.228700000000000045e+02,-1.635900000000000034e+02
3.376050875876204371e+08,1.959999999999999964e+00,-8.720699999999999363e+02,1.709699999999999989e+02
3.376050875927842855e+08,2.120000000000000107e+00,-5.694900000000000091e+02,-7.503000000000000114e+01
3.376050876804557443e+08,1.920000000000000151e+00,-1.152509999999999991e+03,-3.382500000000000000e+02
3.376050877323253155e+08,7.431999999999999318e+01,-1.093470000000000027e+03,-3.087300000000000182e+02
3.376050877384787202e+08,2.080000000000000071e+00,-9.138899999999999864e+02,-4.440299999999999727e+02
3.376050877681705952e+08,1.959999999999999964e+00,-7.785900000000000318e+02,-1.168499999999999943e+02
3.376050878360753059e+08,1.079200000000000017e+02,-8.597699999999999818e+02,1.488299999999999841e+02
3.376050878701486588e+08,2.200000000000000178e+00,-9.778500000000000227e+02,1.537500000000000000e+02
3.376050881232096553e+08,1.600000000000000089e+00,-1.078710000000000036e+03,-2.275499999999999829e+02
3.376050881670833230e+08,2.200000000000000178e+00,-7.785900000000000318e+02,1.906500000000000057e+02
3.376050883191655874e+08,1.880000000000000115e+00,-7.908899999999999864e+02,2.742900000000000205e+02
3.376050884495486021e+08,1.600000000000000089e+00,-8.892899999999999636e+02,2.582999999999999829e+01
3.376050885005783439e+08,3.400000000000000355e+00,-8.868300000000000409e+02,3.899099999999999682e+02
3.376050885604416132e+08,2.200000000000000178e+00,-8.450099999999999909e+02,1.758899999999999864e+02
3.376050886417198181e+08,2.160000000000000142e+00,-5.252100000000000364e+02,1.229999999999999982e+00
3.376050886762369871e+08,1.109200000000000017e+02,-1.095930000000000064e+03,2.152500000000000000e+02
3.376050887577224374e+08,1.840000000000000080e+00,-8.302500000000000000e+02,2.718299999999999841e+02
3.376050892333474159e+08,2.240000000000000213e+00,-6.728099999999999454e+02,6.272999999999999687e+01
3.376050893133018613e+08,2.040000000000000036e+00,-9.803099999999999454e+02,-1.168499999999999943e+02
3.376050893613595963e+08,1.640000000000000124e+00,-8.548500000000000227e+02,-9.717000000000000171e+01
3.376050893970247507e+08,2.000000000000000000e+00,-6.506699999999999591e+02,-1.168499999999999943e+02
3.376050894216048121e+08,1.640000000000000124e+00,-1.351769999999999982e+03,-3.075000000000000000e+01
3.376050895140994191e+08,1.640000000000000124e+00,-9.188099999999999454e+02,3.603899999999999864e+02
3.376050896569791436e+08,2.799999999999999822e+00,-9.630900000000000318e+02,1.758899999999999864e+02
3.376050899674652815e+08,2.799999999999999822e+00,-7.416899999999999409e+02,2.546099999999999852e+02
3.376050900969899893e+08,2.000000000000000000e+00,-1.004909999999999968e+03,-2.201699999999999875e+02
3.376050901316710114e+08,2.520000000000000018e+00,-6.063899999999999864e+02,-2.582999999999999829e+01
3.376050901746202111e+08,1.640000000000000124e+00,-8.154900000000000091e+02,2.373899999999999864e+02
3.376050902698698044e+08,1.840000000000000080e+00,-6.236100000000000136e+02,-1.229999999999999982e+00
3.376050903960525393e+08,2.200000000000000178e+00,-6.851100000000000136e+02,2.054099999999999966e+02
3.376050904031695127e+08,2.848000000000000043e+01,-8.277899999999999636e+02,1.389900000000000091e+02
3.376050904138758779e+08,2.120000000000000107e+00,-6.039299999999999500e+02,-2.582999999999999829e+01
3.376050904353092313e+08,2.439999999999999947e+00,-7.884299999999999500e+02,6.150000000000000355e+00
3.376050904525141120e+08,1.640000000000000124e+00,-8.253300000000000409e+02,2.890500000000000114e+02
3.376050905030859113e+08,1.600000000000000089e+00,-8.966699999999999591e+02,-3.923700000000000045e+02
3.376050907139409781e+08,1.959999999999999964e+00,-7.564500000000000455e+02,2.521500000000000057e+02
3.376050907591753602e+08,1.920000000000000151e+00,-6.531299999999999955e+02,2.275499999999999829e+02
3.376050909700987339e+08,2.160000000000000142e+00,-7.589099999999999682e+02,1.980300000000000011e+02
3.376050910118999481e+08,4.040000000000000036e+00,-8.622300000000000182e+02,6.272999999999999687e+01
3.376050910195768476e+08,2.879999999999999893e+00,-7.121699999999999591e+02,-1.980300000000000011e+02
3.376050911696593165e+08,1.640000000000000124e+00,-6.851100000000000136e+02,2.078700000000000045e+02
3.376050912384147048e+08,1.680000000000000160e+00,-1.216470000000000027e+03,1.365300000000000011e+02
3.376050912744444609e+08,2.040000000000000036e+00,-7.933500000000000227e+02,-1.844999999999999929e+01
3.376050913012478352e+08,2.160000000000000142e+00,-1.034430000000000064e+03,-2.595299999999999727e+02
3.376050913505457640e+08,2.919999999999999929e+00,-7.343099999999999454e+02,2.546099999999999852e+02
3.376050915685524940e+08,1.720000000000000195e+00,-7.441499999999999773e+02,2.324699999999999989e+02
3.376050915789442062e+08,2.028000000000000114e+01,-6.605099999999999909e+02,2.103299999999999841e+02
3.376050915981987715e+08,1.720000000000000195e+00,-8.130299999999999727e+02,2.767500000000000000e+02
3.376050916861501932e+08,2.120000000000000107e+00,-8.966699999999999591e+02,4.046700000000000159e+02
3.376050918020344973e+08,2.680000000000000160e+00,-8.081100000000000136e+02,1.844999999999999929e+01
3.376050918903971314e+08,1.680000000000000160e+00,-8.745299999999999727e+02,-4.022099999999999795e+02
3.376050922451757789e+08,1.880000000000000115e+00,-1.046730000000000018e+03,-2.828999999999999915e+01
3.376050923757910132e+08,1.600000000000000089e+00,-7.466100000000000136e+02,-1.611299999999999955e+02
3.376050924234830737e+08,1.720000000000000195e+00,-1.391129999999999882e+03,-2.337000000000000099e+01
3.376050926319802403e+08,1.760000000000000009e+00,-1.337009999999999991e+03,-1.352999999999999936e+01
3.376050927852278352e+08,1.600000000000000089e+00,-1.354230000000000018e+03,-1.193100000000000023e+02
3.376050927978960276e+08,1.920000000000000151e+00,-9.581699999999999591e+02,-2.398499999999999943e+02
3.376050928181206584e+08,2.000000000000000000e+00,-6.949500000000000455e+02,-1.439099999999999966e+02
3.376050928332172036e+08,1.600000000000000089e+00,-8.302500000000000000e+02,4.415699999999999932e+02
3.376050928661338687e+08,2.839999999999999858e+00,-8.917500000000000000e+02,2.890500000000000114e+02
3.376050931167925596e+08,1.720000000000000195e+00,-7.564500000000000455e+02,2.373899999999999864e+02
3.376050931930132508e+08,1.760000000000000009e+00,-1.135289999999999964e+03,-3.689999999999999947e+00
3.376050932348415852e+08,2.520000000000000018e+00,-6.063899999999999864e+02,-8.609999999999999432e+00
3.376050932983734608e+08,1.680000000000000160e+00,-8.179499999999999318e+02,-4.046700000000000159e+02
3.376050933426812291e+08,1.840000000000000080e+00,-9.188099999999999454e+02,4.243499999999999659e+02
3.376050933757736683e+08,4.476000000000000512e+01,-5.006100000000000136e+02,6.150000000000000355e+00
3.376050933892946839e+08,1.920000000000000151e+00,-7.220099999999999909e+02,2.570699999999999932e+02
3.376050934247558713e+08,2.799999999999999822e+00,-1.332089999999999918e+03,-1.229999999999999982e+00
3.376050934821972847e+08,2.439999999999999947e+00,-8.696100000000000136e+02,-4.464900000000000091e+02
3.376050935639659166e+08,2.160000000000000142e+00,-7.982699999999999818e+02,2.447700000000000102e+02
3.376050935763021111e+08,2.040000000000000036e+00,-8.597699999999999818e+02,2.078700000000000045e+02
3.376050935797449946e+08,2.400000000000000355e+00,-1.167269999999999982e+03,-1.685099999999999909e+02
3.376050937807291746e+08,3.000000000000000000e+00,-7.097100000000000364e+02,2.078700000000000045e+02
3.376050938931987882e+08,1.640000000000000124e+00,-9.753899999999999864e+02,1.537500000000000000e+02
3.376050941782639027e+08,2.080000000000000071e+00,-1.002449999999999932e+03,-1.635900000000000034e+02
3.376050943749544024e+08,2.160000000000000142e+00,-7.662899999999999636e+02,-1.193100000000000023e+02
3.376050944432855844e+08,2.000000000000000000e+00,-9.065099999999999909e+02,-3.948299999999999841e+02
3.376050944787141681e+08,2.640000000000000124e+00,-7.367699999999999818e+02,2.373899999999999864e+02
3.376050945328851938e+08,1.959999999999999964e+00,-7.146299999999999955e+02,2.324699999999999989e+02
3.376050948529372811e+08,1.720000000000000195e+00,-1.022129999999999995e+03,2.570699999999999932e+02
3.376050950829383731e+08,1.600000000000000089e+00,-5.817899999999999636e+02,-8.609999999999999432e+00
3.376050953332226276e+08,1.358799999999999955e+02,-1.127910000000000082e+03,-3.210299999999999727e+02
3.376050953623188138e+08,1.680000000000000160e+00,-1.091009999999999991e+03,8.978999999999999204e+01
3.376050955268663168e+08,1.760000000000000009e+00,-5.916299999999999955e+02,3.075000000000000000e+01
3.376050957009396553e+08,8.723999999999999488e+01,-8.007300000000000182e+02,3.603899999999999864e+02
3.376050957402821183e+08,2.000000000000000000e+00,-7.466100000000000136e+02,2.373899999999999864e+02
3.376050957941167355e+08,1.680000000000000160e+00,-5.891699999999999591e+02,-1.709699999999999989e+02
3.376050959076410532e+08,1.640000000000000124e+00,-1.031970000000000027e+03,-3.210299999999999727e+02
3.376050959929274917e+08,2.799999999999999822e+00,-8.179499999999999318e+02,3.234900000000000091e+02
