# Time (s), Energy (keV), SunX (arcsec), SunY (arcsec)
3.376055047151779532e+08,2.640000000000000124e+00,-8.671499999999999773e+02,-4.268100000000000023e+02
3.376055047443489432e+08,1.880000000000000115e+00,-8.991299999999999955e+02,-3.813000000000000256e+01
3.376055048378667831e+08,1.640000000000000124e+00,-1.302569999999999936e+03,3.075000000000000000e+01
3.376055049738075137e+08,1.720000000000000195e+00,-8.425499999999999545e+02,3.111899999999999977e+02
3.376055049902908206e+08,2.479999999999999982e+00,-9.311100000000000136e+02,-5.042999999999999972e+01
3.376055051165038943e+08,1.720000000000000195e+00,-5.522699999999999818e+02,-9.717000000000000171e+01
3.376055052367805839e+08,1.600000000000000089e+00,-9.163500000000000227e+02,-6.518999999999999773e+01
3.376055052854133844e+08,2.919999999999999929e+00,-8.942100000000000364e+02,-4.071299999999999955e+02
3.376055053200987577e+08,1.920000000000000151e+00,-9.188099999999999454e+02,-2.029499999999999886e+02
3.376055054115180373e+08,2.439999999999999947e+00,-7.195499999999999545e+02,1.931099999999999852e+02
3.376055054238139987e+08,1.600000000000000089e+00,-8.745299999999999727e+02,-1.352999999999999936e+01
3.376055054466525316e+08,1.640000000000000124e+00,-6.186899999999999409e+02,5.781000000000000227e+01
3.376055054769444466e+08,3.080000000000000071e+00,-1.329629999999999882e+03,1.537500000000000000e+02
3.376055056237033606e+08,1.680000000000000160e+00,-5.498099999999999454e+02,1.107000000000000028e+01
3.376055057453634739e+08,2.120000000000000107e+00,-6.186899999999999409e+02,-4.058999999999999631e+01
3.376055057740321159e+08,2.600000000000000089e+00,-9.163500000000000227e+02,-9.717000000000000171e+01
3.376055059353526235e+08,1.680000000000000160e+00,-7.908899999999999864e+02,-9.225000000000000000e+01
3.376055060880143046e+08,1.800000000000000044e+00,-8.474700000000000273e+02,2.004900000000000091e+02
3.376055062528754473e+08,2.240000000000000213e+00,-5.325900000000000318e+02,-1.439099999999999966e+02
3.376055063996657729e+08,1.800000000000000044e+00,-9.360299999999999727e+02,-4.796999999999999886e+01
3.376055064968250990e+08,1.880000000000000115e+00,-9.311100000000000136e+02,1.414499999999999886e+02
3.376055065178472400e+08,2.560000000000000053e+00,-9.065099999999999909e+02,-7.995000000000000284e+01
3.376055065482313633e+08,2.080000000000000071e+00,-1.105769999999999982e+03,-1.291500000000000057e+02
3.376055065624262094e+08,1.760000000000000009e+00,-8.917500000000000000e+02,-7.995000000000000284e+01
3.376055065700564384e+08,1.600000000000000089e+00,-1.093470000000000027e+03,3.357900000000000205e+02
3.376055066556987762e+08,2.240000000000000213e+00,-9.114299999999999500e+02,-6.272999999999999687e+01
3.376055066663780212e+08,1.600000000000000089e+00,-1.049190000000000055e+03,2.570699999999999932e+02
3.376055068476237059e+08,1.640000000000000124e+00,-7.170900000000000318e+02,7.748999999999999488e+01
3.376055069386414886e+08,4.880000000000000782e+00,-8.917500000000000000e+02,2.373899999999999864e+02
3.376055071996115446e+08,2.280000000000000249e+00,-6.162300000000000182e+02,-1.758899999999999864e+02
3.376055072405815721e+08,2.479999999999999982e+00,-7.613700000000000045e+02,2.595299999999999727e+02
3.376055073180555701e+08,2.000000000000000000e+00,-8.819099999999999682e+02,-1.020900000000000034e+02
3.376055073688899875e+08,1.640000000000000124e+00,-1.245990000000000009e+03,2.718299999999999841e+02
3.376055073975846171e+08,2.000000000000000000e+00,-8.597699999999999818e+02,-1.488299999999999841e+02
3.376055075363183618e+08,2.320000000000000284e+00,-9.803099999999999454e+02,-1.020900000000000034e+02
3.376055076212033629e+08,1.880000000000000115e+00,-9.311100000000000136e+02,-3.689999999999999947e+00
3.376055076413118243e+08,2.040000000000000036e+00,-1.309950000000000045e+03,1.340699999999999932e+02
3.376055077982584834e+08,5.792000000000000171e+01,-8.573099999999999454e+02,4.046700000000000159e+02
3.376055078124631047e+08,2.160000000000000142e+00,-6.629700000000000273e+02,-2.337000000000000099e+01
3.376055078689431548e+08,1.840000000000000080e+00,-9.557100000000000364e+02,-7.748999999999999488e+01
3.376055080444357395e+08,2.040000000000000036e+00,-1.228769999999999982e+03,2.582999999999999829e+01
3.376055082174533606e+08,2.799999999999999822e+00,-6.949500000000000455e+02,2.828999999999999915e+01
3.376055082316623330e+08,1.600000000000000089e+00,-1.428029999999999973e+03,-5.289000000000000057e+01
3.376055082965418696e+08,1.880000000000000115e+00,-9.286499999999999773e+02,-8.978999999999999204e+01
3.376055085450932980e+08,2.080000000000000071e+00,-1.022129999999999995e+03,1.635900000000000034e+02
3.376055085860818028e+08,1.840000000000000080e+00,-8.917500000000000000e+02,-8.240999999999999659e+01
3.376055087321245670e+08,2.439999999999999947e+00,-6.752699999999999818e+02,-8.609999999999999432e+00
3.376055091125575304e+08,2.080000000000000071e+00,-9.163500000000000227e+02,-8.732999999999999829e+01
3.376055093014507294e+08,1.600000000000000089e+00,-9.286499999999999773e+02,-7.010999999999999943e+01
3.376055101758865118e+08,2.000000000000000000e+00,-5.645699999999999363e+02,3.075000000000000000e+01
3.376055101993315816e+08,1.760000000000000009e+00,-1.189410000000000082e+03,2.337000000000000099e+01
3.376055102503580451e+08,1.760000000000000009e+00,-8.376299999999999955e+02,-2.054099999999999966e+02
3.376055102817881703e+08,1.760000000000000009e+00,-5.547300000000000182e+02,6.150000000000000355e+00
3.376055103112944961e+08,2.720000000000000195e+00,-9.606299999999999955e+02,-4.304999999999999716e+01
3.376055103179730773e+08,2.200000000000000178e+00,-9.311100000000000136e+02,-7.995000000000000284e+01
3.376055103477463126e+08,1.760000000000000009e+00,-5.252100000000000364e+02,-9.225000000000000000e+01
3.376055104397243857e+08,1.760000000000000009e+00,-8.130299999999999727e+02,-8.240999999999999659e+01
3.376055104761295319e+08,2.200000000000000178e+00,-1.054109999999999900e+03,1.783499999999999943e+02
3.376055105331022143e+08,2.439999999999999947e+00,-9.335699999999999363e+02,-3.554699999999999704e+02
3.376055105621636510e+08,2.640000000000000124e+00,-8.769900000000000091e+02,4.071299999999999955e+02
3.376055105730186701e+08,2.240000000000000213e+00,-9.434099999999999682e+02,-2.828999999999999915e+01
3.376055105959190726e+08,1.640000000000000124e+00,-8.696100000000000136e+02,1.709699999999999989e+02
3.376055106657627821e+08,1.347199999999999989e+02,-1.376369999999999891e+03,-1.414499999999999886e+02
3.376055106687120199e+08,1.600000000000000089e+00,-6.924900000000000091e+02,1.414499999999999886e+02
3.376055109559939504e+08,1.720000000000000195e+00,-1.189410000000000082e+03,1.229999999999999982e+00
3.376055110311403871e+08,2.200000000000000178e+00,-7.220099999999999909e+02,1.709699999999999989e+02
3.376055113060687780e+08,2.280000000000000249e+00,-7.835099999999999909e+02,3.210299999999999727e+02
3.376055113743652105e+08,2.280000000000000249e+00,-8.646899999999999409e+02,-1.365300000000000011e+02
3.376055113992437124e+08,1.720000000000000195e+00,-9.286499999999999773e+02,-9.962999999999999545e+01
3.376055114049869776e+08,1.600000000000000089e+00,-1.314869999999999891e+03,2.349300000000000068e+02
3.376055114417567253e+08,2.240000000000000213e+00,-9.434099999999999682e+02,-4.058999999999999631e+01
3.376055114690386057e+08,1.640000000000000124e+00,-8.105699999999999363e+02,2.447700000000000102e+02
3.376055115946896672e+08,1.880000000000000115e+00,-7.662899999999999636e+02,2.619900000000000091e+02
3.376055116102636456e+08,2.200000000000000178e+00,-8.228700000000000045e+02,-1.340699999999999932e+02
3.376055117151638269e+08,2.080000000000000071e+00,-1.314869999999999891e+03,2.423100000000000023e+02
3.376055117336241603e+08,1.840000000000000080e+00,-7.515299999999999727e+02,-2.078700000000000045e+02
3.376055117990906835e+08,2.839999999999999858e+00,-5.547300000000000182e+02,3.689999999999999947e+00
3.376055119800000191e+08,2.520000000000000018e+00,-1.083629999999999882e+03,-3.136499999999999773e+02
3.376055119989051819e+08,1.600000000000000089e+00,-7.416899999999999409e+02,2.226299999999999955e+02
3.376055120696278214e+08,1.800000000000000044e+00,-1.371450000000000045e+03,-2.004900000000000091e+02
3.376055120808311701e+08,1.880000000000000115e+00,-9.532500000000000000e+02,-1.045499999999999972e+02
3.376055121831347942e+08,2.200000000000000178e+00,-9.311100000000000136e+02,-1.119299999999999926e+02
3.376055122763823867e+08,2.520000000000000018e+00,-1.029509999999999991e+03,2.890500000000000114e+02
3.376055123384299278e+08,2.600000000000000089e+00,-9.360299999999999727e+02,-1.844999999999999929e+01
3.376055123466340899e+08,1.880000000000000115e+00,-7.416899999999999409e+02,-1.266899999999999977e+02
3.376055123619986773e+08,1.840000000000000080e+00,-1.194329999999999927e+03,-5.289000000000000057e+01
3.376055124228515625e+08,2.360000000000000320e+00,-8.868300000000000409e+02,-5.289000000000000057e+01
3.376055126651324034e+08,1.959999999999999964e+00,-1.081170000000000073e+03,-3.689999999999999947e+00
3.376055127044292688e+08,1.640000000000000124e+00,-1.086089999999999918e+03,3.530099999999999909e+02
3.376055128594867587e+08,6.016000000000000369e+01,-8.400900000000000318e+02,-3.234900000000000091e+02
3.376055128833191991e+08,2.240000000000000213e+00,-6.236100000000000136e+02,-7.503000000000000114e+01
3.376055130962575674e+08,1.800000000000000044e+00,-5.252100000000000364e+02,-5.289000000000000057e+01
3.376055131628353000e+08,1.600000000000000089e+00,-6.580499999999999545e+02,-5.781000000000000227e+01
3.376055132485449314e+08,1.920000000000000151e+00,-7.416899999999999409e+02,2.570699999999999932e+02
3.376055134698122740e+08,5.367999999999999972e+01,-1.059029999999999973e+03,-3.948299999999999841e+02
3.376055135127853751e+08,1.600000000000000089e+00,-8.745299999999999727e+02,1.316099999999999852e+02
3.376055135261935592e+08,2.000000000000000000e+00,-1.280430000000000064e+03,-2.828999999999999915e+01
3.376055135817263722e+08,1.760000000000000009e+00,-8.671499999999999773e+02,2.177100000000000080e+02
3.376055136080892086e+08,1.640000000000000124e+00,-9.581699999999999591e+02,5.781000000000000227e+01
3.376055137829763293e+08,1.600000000000000089e+00,-7.908899999999999864e+02,1.045499999999999972e+02
3.376055138014919758e+08,1.600000000000000089e+00,-6.555900000000000318e+02,-2.337000000000000099e+01
3.376055138057899475e+08,1.760000000000000009e+00,-8.622300000000000182e+02,2.373899999999999864e+02
3.376055138948057890e+08,2.012000000000000099e+01,-9.188099999999999454e+02,-1.808100000000000023e+02
3.376055140959157944e+08,1.640000000000000124e+00,-1.396049999999999955e+03,-7.503000000000000114e+01
3.376055143915559649e+08,1.880000000000000115e+00,-6.826499999999999773e+02,-4.550999999999999801e+01
3.376055144344097376e+08,1.680000000000000160e+00,-7.810499999999999545e+02,2.177100000000000080e+02
3.376055145590896010e+08,1.680000000000000160e+00,-7.392300000000000182e+02,1.599000000000000021e+01
3.376055145882356763e+08,1.680000000000000160e+00,-6.555900000000000318e+02,1.734300000000000068e+02
3.376055147990158200e+08,2.040000000000000036e+00,-1.388670000000000073e+03,1.365300000000000011e+02
3.376055148183214068e+08,2.400000000000000355e+00,-9.507899999999999636e+02,2.337000000000000099e+01
3.376055150256195664e+08,1.720000000000000195e+00,-8.966699999999999591e+02,3.111899999999999977e+02
3.376055152148556709e+08,2.080000000000000071e+00,-6.924900000000000091e+02,1.488299999999999841e+02
3.376055152300455570e+08,1.840000000000000080e+00,-8.523899999999999864e+02,3.087300000000000182e+02
3.376055153565472960e+08,1.800000000000000044e+00,-7.810499999999999545e+02,-2.939699999999999704e+02
3.376055153649652600e+08,1.920000000000000151e+00,-6.359099999999999682e+02,1.094699999999999989e+02
3.376055154603743553e+08,2.160000000000000142e+00,-9.040499999999999545e+02,-7.748999999999999488e+01
3.376055158225162625e+08,1.640000000000000124e+00,-1.241069999999999936e+03,6.150000000000000355e+00
3.376055158623654246e+08,2.280000000000000249e+00,-4.735500000000000114e+02,-9.962999999999999545e+01
3.376055159553971291e+08,2.040000000000000036e+00,-5.719500000000000455e+02,-7.503000000000000114e+01
3.376055159800466299e+08,3.080000000000000071e+00,-8.523899999999999864e+02,-3.825299999999999727e+02
3.376055160023111701e+08,2.080000000000000071e+00,-9.212699999999999818e+02,-7.256999999999999318e+01
3.376055160470572710e+08,1.840000000000000080e+00,-7.589099999999999682e+02,1.955699999999999932e+02
3.376055160802148581e+08,1.600000000000000089e+00,-9.335699999999999363e+02,-7.995000000000000284e+01
3.376055162464811206e+08,1.920000000000000151e+00,-6.654299999999999500e+02,-1.832700000000000102e+02
3.376055162943511009e+08,1.720000000000000195e+00,-6.629700000000000273e+02,1.512899999999999920e+02
3.376055163623817563e+08,2.320000000000000284e+00,-9.212699999999999818e+02,-9.470999999999999375e+01
3.376055163771712184e+08,2.040000000000000036e+00,-7.195499999999999545e+02,2.349300000000000068e+02
3.376055164496017694e+08,1.880000000000000115e+00,-5.940900000000000318e+02,4.550999999999999801e+01
3.376055165348827839e+08,1.959999999999999964e+00,-8.696100000000000136e+02,2.398499999999999943e+02
3.376055166355913877e+08,1.800000000000000044e+00,-6.826499999999999773e+02,7.995000000000000284e+01
3.376055166734949946e+08,1.600000000000000089e+00,-1.007370000000000005e+03,3.308700000000000045e+02
3.376055167147678137e+08,2.000000000000000000e+00,-1.248450000000000045e+03,1.340699999999999932e+02
3.376055167382270098e+08,2.600000000000000089e+00,-5.916299999999999955e+02,8.487000000000000455e+01
3.376055168460633755e+08,2.676000000000000156e+01,-1.216470000000000027e+03,-7.256999999999999318e+01
3.376055170848329067e+08,1.959999999999999964e+00,-9.089700000000000273e+02,-3.308700000000000045e+02
3.376055172162836194e+08,2.080000000000000071e+00,-9.803099999999999454e+02,-3.284099999999999682e+02
3.376055173601204157e+08,2.360000000000000320e+00,-8.007300000000000182e+02,2.127899999999999920e+02
3.376055173824457526e+08,2.200000000000000178e+00,-7.490699999999999363e+02,1.229999999999999982e+00
3.376055174323231578e+08,4.120000000000000107e+00,-9.040499999999999545e+02,-7.010999999999999943e+01
3.376055174491645098e+08,2.280000000000000249e+00,-9.286499999999999773e+02,-4.587900000000000205e+02
3.376055174596169591e+08,2.799999999999999822e+00,-8.204099999999999682e+02,-5.781000000000000227e+01
3.376055174739897847e+08,2.799999999999999822e+00,-9.114299999999999500e+02,-1.266899999999999977e+02
3.376055175263552666e+08,2.120000000000000107e+00,-1.484609999999999900e+03,-2.828999999999999915e+01
3.376055175590104461e+08,2.280000000000000249e+00,-9.360299999999999727e+02,-4.304999999999999716e+01
3.376055175665473342e+08,2.959999999999999964e+00,-9.311100000000000136e+02,-8.240999999999999659e+01
3.376055175748546124e+08,2.200000000000000178e+00,-8.425499999999999545e+02,4.046700000000000159e+02
3.376055176546853185e+08,1.800000000000000044e+00,-1.046730000000000018e+03,-1.352999999999999936e+01
3.376055176920713782e+08,1.720000000000000195e+00,-9.606299999999999955e+02,3.874499999999999886e+02
3.376055176953254938e+08,4.800000000000000711e+00,-1.024589999999999918e+03,-2.915099999999999909e+02
3.376055177034602761e+08,1.760000000000000009e+00,-9.507899999999999636e+02,-8.240999999999999659e+01
3.376055177926410437e+08,1.760000000000000009e+00,-5.694900000000000091e+02,-2.091000000000000014e+01
3.376055178140093088e+08,1.680000000000000160e+00,-9.040499999999999545e+02,1.783499999999999943e+02
3.376055180200173855e+08,2.080000000000000071e+00,-9.581699999999999591e+02,-7.010999999999999943e+01
3.376055181159787178e+08,1.880000000000000115e+00,-5.522699999999999818e+02,2.091000000000000014e+01
3.376055181784114838e+08,2.040000000000000036e+00,-7.761299999999999955e+02,1.586699999999999875e+02
3.376055182423328757e+08,2.040000000000000036e+00,-6.162300000000000182e+02,-1.931099999999999852e+02
3.376055182522634268e+08,1.720000000000000195e+00,-6.728099999999999454e+02,1.193100000000000023e+02
3.376055183598958254e+08,1.720000000000000195e+00,-7.244700000000000273e+02,2.250900000000000034e+02
3.376055186077083349e+08,1.880000000000000115e+00,-9.065099999999999909e+02,-7.256999999999999318e+01
3.376055186117079258e+08,3.172000000000000242e+01,-9.507899999999999636e+02,3.185699999999999932e+02
3.376055186603547931e+08,1.840000000000000080e+00,-9.286499999999999773e+02,-7.748999999999999488e+01
3.376055187972016335e+08,1.959999999999999964e+00,-9.507899999999999636e+02,-6.026999999999999602e+01
3.376055188202723265e+08,2.600000000000000089e+00,-9.384900000000000091e+02,-6.518999999999999773e+01
3.376055188383778334e+08,2.879999999999999893e+00,-8.843700000000000045e+02,-7.010999999999999943e+01
3.376055188473036289e+08,1.720000000000000195e+00,-7.367699999999999818e+02,2.496899999999999977e+02
3.376055192181478143e+08,2.120000000000000107e+00,-9.852300000000000182e+02,4.058999999999999631e+01
3.376055192995638251e+08,2.320000000000000284e+00,-5.645699999999999363e+02,-1.599000000000000021e+01
3.376055194129155874e+08,2.160000000000000142e+00,-1.189410000000000082e+03,2.201699999999999875e+02
3.376055195230685472e+08,2.080000000000000071e+00,-1.420650000000000091e+03,-1.143900000000000006e+02
3.376055198711013198e+08,2.120000000000000107e+00,-9.409499999999999318e+02,-2.091000000000000014e+01
3.376055198947287202e+08,2.160000000000000142e+00,-8.991299999999999955e+02,2.127899999999999920e+02
3.376055200412434936e+08,1.720000000000000195e+00,-9.434099999999999682e+02,-7.010999999999999943e+01
3.376055200725520849e+08,2.400000000000000355e+00,-9.458700000000000045e+02,-6.765000000000000568e+01
3.376055201000140905e+08,2.560000000000000053e+00,-9.335699999999999363e+02,-7.995000000000000284e+01
3.376055201083734632e+08,1.920000000000000151e+00,-6.088500000000000227e+02,-1.832700000000000102e+02
3.376055202204785347e+08,1.680000000000000160e+00,-5.571899999999999409e+02,-2.091000000000000014e+01
3.376055202710394859e+08,1.920000000000000151e+00,-9.532500000000000000e+02,-6.518999999999999773e+01
3.376055203372786641e+08,1.800000000000000044e+00,-9.311100000000000136e+02,7.010999999999999943e+01
3.376055207022276521e+08,5.160000000000000142e+00,-1.317329999999999927e+03,1.685099999999999909e+02
3.376055207593945265e+08,3.480000000000000426e+00,-1.319789999999999964e+03,5.289000000000000057e+01
3.376055208197602034e+08,1.720000000000000195e+00,-1.110690000000000055e+03,4.304999999999999716e+01
3.376055208276302218e+08,1.959999999999999964e+00,-9.483300000000000409e+02,-7.010999999999999943e+01
3.376055208458951712e+08,2.000000000000000000e+00,-7.244700000000000273e+02,2.546099999999999852e+02
3.376055209892448187e+08,1.600000000000000089e+00,-9.581699999999999591e+02,-6.518999999999999773e+01
3.376055210358290076e+08,1.760000000000000009e+00,-8.400900000000000318e+02,3.505500000000000114e+02
3.376055210552517176e+08,1.600000000000000089e+00,-8.105699999999999363e+02,1.980300000000000011e+02
3.376055211488639116e+08,2.280000000000000249e+00,-9.261899999999999409e+02,-2.091000000000000014e+01
3.376055211872981787e+08,2.000000000000000000e+00,-9.557100000000000364e+02,-1.242300000000000040e+02
3.376055212030816078e+08,1.760000000000000009e+00,-9.138899999999999864e+02,-3.075000000000000000e+01
3.376055213296473622e+08,1.800000000000000044e+00,-1.327170000000000073e+03,-1.734300000000000068e+02
3.376055213619108200e+08,2.120000000000000107e+00,-9.040499999999999545e+02,-2.582999999999999829e+01
3.376055217840483785e+08,1.042399999999999949e+02,-7.293899999999999864e+02,-1.291500000000000057e+02
3.376055219370084405e+08,1.680000000000000160e+00,-5.670299999999999727e+02,3.567000000000000171e+01
3.376055219666482210e+08,1.959999999999999964e+00,-7.539900000000000091e+02,-2.004900000000000091e+02
3.376055221415483952e+08,1.640000000000000124e+00,-1.447710000000000036e+03,4.550999999999999801e+01
3.376055222972048521e+08,8.371999999999999886e+01,-1.236150000000000091e+03,-4.304999999999999716e+01
3.376055224664344788e+08,1.959999999999999964e+00,-9.852300000000000182e+02,-2.201699999999999875e+02
3.376055225091840029e+08,2.360000000000000320e+00,-1.004909999999999968e+03,-9.470999999999999375e+01
3.376055225254470706e+08,1.640000000000000124e+00,-9.532500000000000000e+02,1.340699999999999932e+02
3.376055226528363824e+08,2.160000000000000142e+00,-6.063899999999999864e+02,-1.955699999999999932e+02
3.376055227051606178e+08,2.600000000000000089e+00,-9.261899999999999409e+02,-8.487000000000000455e+01
3.376055228543598056e+08,2.320000000000000284e+00,-9.606299999999999955e+02,3.689999999999999947e+00
3.376055229682844877e+08,2.560000000000000142e+01,-1.012289999999999964e+03,-4.464900000000000091e+02
3.376055230338064432e+08,2.360000000000000320e+00,-9.335699999999999363e+02,-7.503000000000000114e+01
3.376055233086675406e+08,2.040000000000000036e+00,-8.745299999999999727e+02,9.962999999999999545e+01
3.376055233975228071e+08,2.000000000000000000e+00,-1.081170000000000073e+03,3.185699999999999932e+02
3.376055234235764146e+08,2.000000000000000000e+00,-1.088549999999999955e+03,-7.995000000000000284e+01
3.376055234465636015e+08,1.760000000000000009e+00,-7.466100000000000136e+02,-3.321000000000000085e+01
3.376055234672678113e+08,1.920000000000000151e+00,-9.089700000000000273e+02,-2.767500000000000000e+02
3.376055235303114057e+08,1.800000000000000044e+00,-1.046730000000000018e+03,3.308700000000000045e+02
3.376055235581640601e+08,1.600000000000000089e+00,-6.924900000000000091e+02,2.373899999999999864e+02
3.376055236886631846e+08,1.880000000000000115e+00,-6.113099999999999454e+02,1.291500000000000057e+02
3.376055237289127707e+08,2.160000000000000142e+00,-9.311100000000000136e+02,5.153700000000000045e+02
3.376055240695942044e+08,2.520000000000000018e+00,-9.581699999999999591e+02,-4.058999999999999631e+01
3.376055240880837440e+08,1.959999999999999964e+00,-1.218930000000000064e+03,2.324699999999999989e+02
3.376055241587955952e+08,2.520000000000000018e+00,-9.040499999999999545e+02,1.734300000000000068e+02
3.376055242402213812e+08,1.920000000000000151e+00,-1.076250000000000000e+03,-1.389900000000000091e+02
3.376055243748079538e+08,1.600000000000000089e+00,-6.482100000000000364e+02,-6.765000000000000568e+01
3.376055244769694209e+08,1.720000000000000195e+00,-7.982699999999999818e+02,8.978999999999999204e+01
3.376055245629340410e+08,2.040000000000000036e+00,-5.990099999999999909e+02,8.609999999999999432e+00
3.376055245717306733e+08,1.800000000000000044e+00,-4.956899999999999977e+02,-9.962999999999999545e+01
3.376055246096278429e+08,1.840000000000000080e+00,-8.573099999999999454e+02,-6.518999999999999773e+01
3.376055246178624034e+08,2.240000000000000213e+00,-8.031899999999999409e+02,1.414499999999999886e+02
3.376055247338129282e+08,2.160000000000000142e+00,-8.573099999999999454e+02,-3.653100000000000023e+02
3.376055248824804425e+08,1.840000000000000080e+00,-5.104499999999999886e+02,-2.337000000000000099e+01
3.376055248944129944e+08,2.400000000000000355e+00,-5.916299999999999955e+02,-1.586699999999999875e+02
3.376055249166102409e+08,2.160000000000000142e+00,-1.078710000000000036e+03,2.890500000000000114e+02
3.376055249876822829e+08,1.959999999999999964e+00,-5.547300000000000182e+02,3.813000000000000256e+01
3.376055250916557908e+08,2.240000000000000213e+00,-5.645699999999999363e+02,5.289000000000000057e+01
3.376055251163997650e+08,2.439999999999999947e+00,-9.999900000000000091e+02,-4.304999999999999716e+01
3.376055251675748825e+08,1.959999999999999964e+00,-8.474700000000000273e+02,1.168499999999999943e+02
3.376055252531813979e+08,1.959999999999999964e+00,-7.835099999999999909e+02,-4.796999999999999886e+01
3.376055253100010753e+08,1.720000000000000195e+00,-1.226309999999999945e+03,-1.635900000000000034e+02
3.376055253366557956e+08,1.720000000000000195e+00,-9.212699999999999818e+02,2.029499999999999886e+02
3.376055253507226706e+08,1.959999999999999964e+00,-1.258289999999999964e+03,2.091000000000000014e+01
3.376055256172916889e+08,1.600000000000000089e+00,-9.926100000000000136e+02,4.058999999999999631e+01
3.376055256509516239e+08,2.320000000000000284e+00,-9.188099999999999454e+02,-1.844999999999999929e+01
3.376055256981412768e+08,2.240000000000000213e+00,-6.014700000000000273e+02,-9.225000000000000000e+01
3.376055257133387327e+08,2.839999999999999858e+00,-9.434099999999999682e+02,-7.503000000000000114e+01
3.376055257371343374e+08,1.680000000000000160e+00,-1.364069999999999936e+03,-6.518999999999999773e+01
3.376055259346831441e+08,1.640000000000000124e+00,-8.327100000000000364e+02,-1.389900000000000091e+02
3.376055259567914605e+08,1.959999999999999964e+00,-6.998700000000000045e+02,1.463700000000000045e+02
3.376055260663563609e+08,1.800000000000000044e+00,-9.680099999999999909e+02,2.988899999999999864e+02
3.376055261658062339e+08,1.880000000000000115e+00,-8.646899999999999409e+02,-1.352999999999999936e+01
3.376055263109146953e+08,1.720000000000000195e+00,-1.243529999999999973e+03,-1.217699999999999960e+02
3.376055263701595068e+08,2.160000000000000142e+00,-1.400970000000000027e+03,8.240999999999999659e+01
3.376055263966872692e+08,1.600000000000000089e+00,-9.163500000000000227e+02,-4.550999999999999801e+01
3.376055266256173849e+08,2.240000000000000213e+00,-6.014700000000000273e+02,-3.813000000000000256e+01
3.376055267870486379e+08,1.600000000000000089e+00,-5.670299999999999727e+02,1.107000000000000028e+01
3.376055269592035413e+08,2.360000000000000320e+00,-9.532500000000000000e+02,-8.978999999999999204e+01
3.376055270589366555e+08,1.720000000000000195e+00,-5.670299999999999727e+02,-1.844999999999999929e+01
3.376055272465711832e+08,1.840000000000000080e+00,-9.680099999999999909e+02,-7.256999999999999318e+01
3.376055273334179521e+08,1.760000000000000009e+00,-7.072500000000000000e+02,2.447700000000000102e+02
3.376055273670551181e+08,1.640000000000000124e+00,-5.596499999999999773e+02,1.844999999999999929e+01
3.376055273897862434e+08,2.000000000000000000e+00,-9.286499999999999773e+02,-7.503000000000000114e+01
3.376055275225249529e+08,1.760000000000000009e+00,-6.457500000000000000e+02,-1.611299999999999955e+02
3.376055275762879848e+08,2.240000000000000213e+00,-6.654299999999999500e+02,2.177100000000000080e+02
3.376055276408745646e+08,2.080000000000000071e+00,-7.392300000000000182e+02,1.931099999999999852e+02
3.376055277021712065e+08,1.720000000000000195e+00,-6.900299999999999727e+02,2.472299999999999898e+02
3.376055278887434602e+08,2.040000000000000036e+00,-5.842500000000000000e+02,8.487000000000000455e+01
3.376055280251877308e+08,3.080000000000000071e+00,-1.029509999999999991e+03,-7.995000000000000284e+01
3.376055281365885139e+08,2.360000000000000320e+00,-9.261899999999999409e+02,-6.026999999999999602e+01
3.376055281865038872e+08,2.080000000000000071e+00,-9.261899999999999409e+02,-6.765000000000000568e+01
3.376055283898448348e+08,1.959999999999999964e+00,-9.483300000000000409e+02,-8.978999999999999204e+01
3.376055283952018023e+08,2.000000000000000000e+00,-1.061490000000000009e+03,2.226299999999999955e+02
3.376055284000368714e+08,2.240000000000000213e+00,-1.056569999999999936e+03,-2.127899999999999920e+02
3.376055284891493320e+08,2.000000000000000000e+00,-9.606299999999999955e+02,-3.813000000000000256e+01
3.376055285017393827e+08,1.640000000000000124e+00,-8.253300000000000409e+02,3.653100000000000023e+02
3.376055286626833677e+08,1.800000000000000044e+00,-5.448899999999999864e+02,-3.321000000000000085e+01
3.376055287221093774e+08,1.720000000000000195e+00,-6.285299999999999727e+02,3.813000000000000256e+01
3.376055287335752845e+08,1.680000000000000160e+00,-7.097100000000000364e+02,2.423100000000000023e+02
3.376055288651367426e+08,1.680000000000000160e+00,-1.127910000000000082e+03,2.570699999999999932e+02
3.376055289416655898e+08,2.640000000000000124e+00,-1.214009999999999991e+03,1.881899999999999977e+02
3.376055289759309888e+08,9.200000000000001066e+00,-9.237300000000000182e+02,-2.103299999999999841e+02
3.376055292778114080e+08,2.200000000000000178e+00,-9.335699999999999363e+02,-9.225000000000000000e+01
3.376055294998990893e+08,2.160000000000000142e+00,-8.597699999999999818e+02,1.844999999999999929e+01
3.376055295512565374e+08,2.040000000000000036e+00,-7.515299999999999727e+02,2.103299999999999841e+02
3.376055297435677052e+08,2.000000000000000000e+00,-9.999900000000000091e+02,-1.242300000000000040e+02
3.376055298676106930e+08,1.760000000000000009e+00,-8.425499999999999545e+02,2.939699999999999704e+02
3.376055299737185240e+08,1.103599999999999994e+02,-1.317329999999999927e+03,-1.599000000000000021e+01
3.376055300748263597e+08,2.479999999999999982e+00,-9.261899999999999409e+02,-5.042999999999999972e+01
